sample,MLII,V5
1157,-0.285,-0.24
1158,-0.28,-0.225
1159,-0.275,-0.225
1160,-0.28,-0.23
1161,-0.275,-0.23
1162,-0.27,-0.225
1163,-0.265,-0.205
1164,-0.25,-0.21
1165,-0.23,-0.22
1166,-0.245,-0.205
1167,-0.24,-0.22
1168,-0.255,-0.22
1169,-0.255,-0.21
1170,-0.245,-0.19
1171,-0.235,-0.18
1172,-0.255,-0.18
1173,-0.265,-0.185
1174,-0.26,-0.19
1175,-0.255,-0.19
1176,-0.27,-0.185
1177,-0.265,-0.205
1178,-0.28,-0.2
1179,-0.255,-0.22
1180,-0.25,-0.22
1181,-0.245,-0.22
1182,-0.265,-0.21
1183,-0.28,-0.225
1184,-0.3,-0.22
1185,-0.315,-0.24
1186,-0.325,-0.245
1187,-0.335,-0.235
1188,-0.345,-0.23
1189,-0.33,-0.245
1190,-0.335,-0.245
1191,-0.345,-0.25
1192,-0.36,-0.255
1193,-0.35,-0.23
1194,-0.34,-0.225
1195,-0.335,-0.23
1196,-0.345,-0.245
1197,-0.36,-0.255
1198,-0.365,-0.265
1199,-0.375,-0.255
1200,-0.37,-0.245
1201,-0.365,-0.26
1202,-0.365,-0.25
1203,-0.38,-0.26
1204,-0.375,-0.27
1205,-0.375,-0.24
1206,-0.365,-0.245
1207,-0.37,-0.25
1208,-0.36,-0.25
1209,-0.37,-0.25
1210,-0.38,-0.265
1211,-0.365,-0.255
1212,-0.36,-0.245
1213,-0.35,-0.255
1214,-0.355,-0.265
1215,-0.37,-0.28
1216,-0.385,-0.305
1217,-0.395,-0.32
1218,-0.43,-0.35
1219,-0.445,-0.38
1220,-0.485,-0.39
1221,-0.515,-0.345
1222,-0.565,-0.24
1223,-0.555,-0.11
1224,-0.475,-0.02
1225,-0.355,0.04
1226,-0.22,0.11
1227,-0.055,0.22
1228,0.185,0.35
1229,0.475,0.44
1230,0.705,0.395
1231,0.82,0.155
1232,0.78,-0.17
1233,0.535,-0.38
1234,0.145,-0.41
1235,-0.2,-0.355
1236,-0.42,-0.32
1237,-0.5,-0.305
1238,-0.48,-0.3
1239,-0.45,-0.295
1240,-0.41,-0.295
1241,-0.4,-0.285
1242,-0.39,-0.3
1243,-0.39,-0.31
1244,-0.4,-0.305
1245,-0.405,-0.305
1246,-0.425,-0.295
1247,-0.425,-0.27
1248,-0.405,-0.27
1249,-0.395,-0.285
1250,-0.405,-0.305
1251,-0.405,-0.31
1252,-0.415,-0.3
1253,-0.405,-0.29
1254,-0.385,-0.275
1255,-0.39,-0.285
1256,-0.395,-0.285
1257,-0.395,-0.305
1258,-0.395,-0.29
1259,-0.395,-0.29
1260,-0.385,-0.285
1261,-0.39,-0.285
1262,-0.39,-0.29
1263,-0.4,-0.3
1264,-0.425,-0.295
1265,-0.41,-0.285
1266,-0.4,-0.275
1267,-0.395,-0.29
1268,-0.4,-0.295
1269,-0.405,-0.275
1270,-0.425,-0.285
1271,-0.415,-0.285
1272,-0.405,-0.26
1273,-0.405,-0.27
1274,-0.405,-0.265
1275,-0.41,-0.285
1276,-0.415,-0.29
1277,-0.405,-0.295
1278,-0.42,-0.28
1279,-0.405,-0.29
1280,-0.41,-0.295
1281,-0.41,-0.3
1282,-0.42,-0.31
1283,-0.415,-0.305
1284,-0.405,-0.295
1285,-0.395,-0.3
1286,-0.395,-0.28
1287,-0.395,-0.29
1288,-0.4,-0.305
1289,-0.395,-0.29
1290,-0.395,-0.285
1291,-0.405,-0.305
1292,-0.405,-0.31
1293,-0.42,-0.315
1294,-0.435,-0.305
1295,-0.415,-0.295
1296,-0.405,-0.29
1297,-0.395,-0.295
1298,-0.39,-0.3
1299,-0.415,-0.305
1300,-0.405,-0.325
1301,-0.405,-0.31
1302,-0.4,-0.3
1303,-0.395,-0.31
1304,-0.395,-0.335
1305,-0.405,-0.34
1306,-0.42,-0.35
1307,-0.415,-0.355
1308,-0.4,-0.34
1309,-0.395,-0.35
1310,-0.4,-0.365
1311,-0.405,-0.38
1312,-0.425,-0.4
1313,-0.425,-0.385
1314,-0.425,-0.38
1315,-0.42,-0.39
1316,-0.425,-0.4
1317,-0.45,-0.405
1318,-0.445,-0.405
1319,-0.45,-0.405
1320,-0.435,-0.415
1321,-0.445,-0.415
1322,-0.47,-0.42
1323,-0.455,-0.415
1324,-0.46,-0.425
1325,-0.44,-0.41
1326,-0.435,-0.395
1327,-0.425,-0.385
1328,-0.43,-0.405
1329,-0.445,-0.395
1330,-0.45,-0.395
1331,-0.445,-0.375
1332,-0.43,-0.37
1333,-0.42,-0.375
1334,-0.41,-0.375
1335,-0.425,-0.37
1336,-0.42,-0.36
1337,-0.405,-0.345
1338,-0.38,-0.32
1339,-0.37,-0.305
1340,-0.365,-0.305
1341,-0.365,-0.3
1342,-0.365,-0.285
1343,-0.345,-0.275
1344,-0.33,-0.26
1345,-0.315,-0.245
1346,-0.305,-0.245
1347,-0.305,-0.25
1348,-0.32,-0.255
1349,-0.31,-0.245
1350,-0.31,-0.23
1351,-0.305,-0.235
1352,-0.31,-0.245
1353,-0.315,-0.255
1354,-0.32,-0.255
1355,-0.315,-0.225
1356,-0.305,-0.23
1357,-0.305,-0.235
1358,-0.295,-0.24
1359,-0.31,-0.25
1360,-0.32,-0.245
1361,-0.31,-0.225
1362,-0.315,-0.215
1363,-0.295,-0.22
1364,-0.3,-0.24
1365,-0.305,-0.25
1366,-0.3,-0.255
1367,-0.285,-0.245
1368,-0.28,-0.24
1369,-0.29,-0.235
1370,-0.295,-0.245
1371,-0.305,-0.255
1372,-0.325,-0.25
1373,-0.305,-0.235
1374,-0.3,-0.23
1375,-0.3,-0.25
1376,-0.315,-0.26
1377,-0.325,-0.275
1378,-0.335,-0.28
1379,-0.325,-0.275
1380,-0.315,-0.26
1381,-0.32,-0.27
1382,-0.335,-0.255
1383,-0.33,-0.265
1384,-0.34,-0.255
1385,-0.325,-0.265
1386,-0.325,-0.26
1387,-0.32,-0.265
1388,-0.315,-0.265
1389,-0.335,-0.275
1390,-0.335,-0.27
1391,-0.345,-0.265
1392,-0.335,-0.255
1393,-0.325,-0.255
1394,-0.33,-0.265
1395,-0.315,-0.275
1396,-0.335,-0.29
1397,-0.33,-0.275
1398,-0.33,-0.26
1399,-0.33,-0.27
1400,-0.33,-0.265
1401,-0.335,-0.27
1402,-0.34,-0.265
1403,-0.33,-0.265
1404,-0.32,-0.25
1405,-0.315,-0.265
1406,-0.325,-0.265
1407,-0.335,-0.27
1408,-0.355,-0.27
1409,-0.345,-0.265
1410,-0.34,-0.255
1411,-0.335,-0.26
1412,-0.32,-0.255
1413,-0.325,-0.27
1414,-0.35,-0.27
1415,-0.33,-0.285
1416,-0.315,-0.265
1417,-0.315,-0.26
1418,-0.33,-0.265
1419,-0.33,-0.27
1420,-0.335,-0.265
1421,-0.335,-0.26
1422,-0.33,-0.25
1423,-0.33,-0.265
1424,-0.33,-0.265
1425,-0.34,-0.27
1426,-0.34,-0.265
1427,-0.34,-0.255
1428,-0.325,-0.245
1429,-0.325,-0.255
1430,-0.325,-0.275
1431,-0.345,-0.275
1432,-0.35,-0.275
1433,-0.34,-0.255
1434,-0.33,-0.255
1435,-0.32,-0.26
1436,-0.31,-0.265
1437,-0.305,-0.285
1438,-0.305,-0.28
1439,-0.275,-0.265
1440,-0.27,-0.26
1441,-0.255,-0.255
1442,-0.26,-0.25
1443,-0.265,-0.255
1444,-0.26,-0.25
1445,-0.25,-0.24
1446,-0.235,-0.23
1447,-0.235,-0.235
1448,-0.22,-0.225
1449,-0.235,-0.235
1450,-0.235,-0.24
1451,-0.22,-0.225
1452,-0.23,-0.215
1453,-0.225,-0.235
1454,-0.235,-0.23
1455,-0.245,-0.225
1456,-0.255,-0.215
1457,-0.24,-0.205
1458,-0.23,-0.2
1459,-0.23,-0.21
1460,-0.25,-0.225
1461,-0.255,-0.23
1462,-0.25,-0.225
1463,-0.23,-0.215
1464,-0.205,-0.21
1465,-0.195,-0.235
1466,-0.21,-0.24
1467,-0.23,-0.255
1468,-0.27,-0.245
1469,-0.27,-0.235
1470,-0.285,-0.23
1471,-0.285,-0.235
1472,-0.31,-0.245
1473,-0.33,-0.27
1474,-0.34,-0.26
1475,-0.34,-0.25
1476,-0.345,-0.24
1477,-0.35,-0.24
1478,-0.35,-0.255
1479,-0.34,-0.26
1480,-0.355,-0.265
1481,-0.345,-0.255
1482,-0.34,-0.245
1483,-0.34,-0.245
1484,-0.345,-0.26
1485,-0.355,-0.255
1486,-0.37,-0.26
1487,-0.355,-0.255
1488,-0.37,-0.24
1489,-0.345,-0.24
1490,-0.34,-0.26
1491,-0.36,-0.26
1492,-0.38,-0.25
1493,-0.36,-0.24
1494,-0.345,-0.235
1495,-0.35,-0.24
1496,-0.35,-0.255
1497,-0.355,-0.27
1498,-0.38,-0.285
1499,-0.39,-0.29
1500,-0.395,-0.31
1501,-0.425,-0.33
1502,-0.455,-0.365
1503,-0.475,-0.37
1504,-0.51,-0.35
1505,-0.545,-0.26
1506,-0.54,-0.135
1507,-0.495,-0.02
1508,-0.405,0.035
1509,-0.295,0.095
1510,-0.16,0.185
1511,0.04,0.315
1512,0.315,0.45
1513,0.595,0.515
1514,0.8,0.45
1515,0.885,0.175
1516,0.795,-0.18
1517,0.52,-0.385
1518,0.13,-0.395
1519,-0.215,-0.345
1520,-0.425,-0.31
1521,-0.5,-0.29
1522,-0.49,-0.275
1523,-0.45,-0.265
1524,-0.4,-0.235
1525,-0.39,-0.25
1526,-0.395,-0.265
1527,-0.395,-0.255
1528,-0.4,-0.245
1529,-0.39,-0.24
1530,-0.38,-0.24
1531,-0.385,-0.25
1532,-0.385,-0.26
1533,-0.4,-0.265
1534,-0.41,-0.275
1535,-0.41,-0.255
1536,-0.39,-0.24
1537,-0.39,-0.245
1538,-0.405,-0.26
1539,-0.405,-0.26
1540,-0.415,-0.265
1541,-0.41,-0.25
1542,-0.395,-0.25
1543,-0.395,-0.245
1544,-0.4,-0.25
1545,-0.415,-0.265
1546,-0.415,-0.255
1547,-0.415,-0.25
1548,-0.4,-0.245
1549,-0.39,-0.245
1550,-0.39,-0.255
1551,-0.41,-0.26
1552,-0.415,-0.25
1553,-0.405,-0.24
1554,-0.395,-0.215
1555,-0.395,-0.23
1556,-0.395,-0.25
1557,-0.405,-0.25
1558,-0.41,-0.255
1559,-0.41,-0.24
1560,-0.4,-0.22
1561,-0.39,-0.235
1562,-0.395,-0.235
1563,-0.41,-0.24
1564,-0.425,-0.255
1565,-0.415,-0.245
1566,-0.405,-0.225
1567,-0.41,-0.23
1568,-0.405,-0.235
1569,-0.415,-0.24
1570,-0.425,-0.24
1571,-0.425,-0.24
1572,-0.41,-0.23
1573,-0.395,-0.245
1574,-0.39,-0.255
1575,-0.4,-0.25
1576,-0.41,-0.25
1577,-0.41,-0.235
1578,-0.4,-0.24
1579,-0.39,-0.235
1580,-0.41,-0.255
1581,-0.42,-0.255
1582,-0.42,-0.255
1583,-0.415,-0.25
1584,-0.415,-0.235
1585,-0.405,-0.26
1586,-0.42,-0.255
1587,-0.415,-0.27
1588,-0.425,-0.285
1589,-0.41,-0.285
1590,-0.4,-0.28
1591,-0.405,-0.285
1592,-0.4,-0.285
1593,-0.4,-0.305
1594,-0.41,-0.295
1595,-0.4,-0.285
1596,-0.395,-0.29
1597,-0.395,-0.305
1598,-0.405,-0.32
1599,-0.41,-0.335
1600,-0.425,-0.34
1601,-0.425,-0.315
1602,-0.41,-0.315
1603,-0.41,-0.33
1604,-0.42,-0.345
1605,-0.43,-0.35
1606,-0.445,-0.355
1607,-0.44,-0.365
1608,-0.435,-0.355
1609,-0.43,-0.365
1610,-0.43,-0.37
1611,-0.45,-0.375
1612,-0.445,-0.375
1613,-0.445,-0.37
1614,-0.435,-0.355
1615,-0.435,-0.36
1616,-0.445,-0.34
1617,-0.44,-0.34
1618,-0.45,-0.33
1619,-0.43,-0.315
1620,-0.43,-0.29
1621,-0.415,-0.275
1622,-0.4,-0.265
1623,-0.4,-0.26
1624,-0.385,-0.245
1625,-0.365,-0.225
1626,-0.335,-0.205
1627,-0.33,-0.2
1628,-0.325,-0.19
1629,-0.33,-0.2
1630,-0.33,-0.185
1631,-0.31,-0.175
1632,-0.295,-0.16
1633,-0.285,-0.155
1634,-0.29,-0.165
1635,-0.29,-0.16
1636,-0.31,-0.17
1637,-0.295,-0.15
1638,-0.285,-0.145
1639,-0.28,-0.15
1640,-0.3,-0.145
1641,-0.29,-0.145
1642,-0.295,-0.155
1643,-0.29,-0.15
1644,-0.28,-0.135
1645,-0.275,-0.145
1646,-0.275,-0.145
1647,-0.29,-0.15
1648,-0.29,-0.145
1649,-0.285,-0.14
1650,-0.27,-0.13
1651,-0.27,-0.135
1652,-0.27,-0.14
1653,-0.275,-0.145
1654,-0.29,-0.165
1655,-0.285,-0.155
1656,-0.275,-0.145
1657,-0.275,-0.15
1658,-0.29,-0.16
1659,-0.295,-0.16
1660,-0.305,-0.16
1661,-0.295,-0.145
1662,-0.295,-0.14
1663,-0.285,-0.15
1664,-0.29,-0.165
1665,-0.3,-0.17
1666,-0.305,-0.165
1667,-0.31,-0.165
1668,-0.295,-0.15
1669,-0.3,-0.15
1670,-0.305,-0.165
1671,-0.31,-0.17
1672,-0.325,-0.18
1673,-0.325,-0.165
1674,-0.315,-0.155
1675,-0.31,-0.16
1676,-0.315,-0.165
1677,-0.315,-0.175
1678,-0.325,-0.18
1679,-0.32,-0.165
1680,-0.31,-0.15
1681,-0.32,-0.17
1682,-0.315,-0.17
1683,-0.33,-0.185
1684,-0.33,-0.175
1685,-0.32,-0.175
1686,-0.31,-0.16
1687,-0.31,-0.165
1688,-0.31,-0.17
1689,-0.33,-0.18
1690,-0.335,-0.175
1691,-0.33,-0.17
1692,-0.32,-0.16
1693,-0.325,-0.16
1694,-0.325,-0.17
1695,-0.33,-0.19
1696,-0.335,-0.165
1697,-0.33,-0.16
1698,-0.325,-0.155
1699,-0.325,-0.16
1700,-0.32,-0.155
1701,-0.325,-0.165
1702,-0.33,-0.185
1703,-0.325,-0.175
1704,-0.315,-0.15
1705,-0.305,-0.155
1706,-0.325,-0.165
1707,-0.315,-0.17
1708,-0.335,-0.17
1709,-0.33,-0.165
1710,-0.31,-0.15
1711,-0.32,-0.16
1712,-0.33,-0.17
1713,-0.33,-0.175
1714,-0.335,-0.18
1715,-0.33,-0.155
1716,-0.33,-0.15
1717,-0.32,-0.145
1718,-0.32,-0.16
1719,-0.33,-0.165
1720,-0.33,-0.16
1721,-0.325,-0.16
1722,-0.315,-0.145
1723,-0.315,-0.15
1724,-0.315,-0.15
1725,-0.33,-0.16
1726,-0.33,-0.16
1727,-0.32,-0.15
1728,-0.315,-0.15
1729,-0.305,-0.15
1730,-0.305,-0.155
1731,-0.295,-0.16
1732,-0.315,-0.16
1733,-0.3,-0.15
1734,-0.275,-0.13
1735,-0.255,-0.15
1736,-0.255,-0.155
1737,-0.26,-0.16
1738,-0.265,-0.15
1739,-0.255,-0.125
1740,-0.235,-0.12
1741,-0.23,-0.115
1742,-0.225,-0.125
1743,-0.22,-0.135
1744,-0.22,-0.14
1745,-0.215,-0.13
1746,-0.2,-0.105
1747,-0.205,-0.105
1748,-0.205,-0.1
1749,-0.225,-0.105
1750,-0.235,-0.09
1751,-0.24,-0.08
1752,-0.23,-0.075
1753,-0.215,-0.09
1754,-0.24,-0.09
1755,-0.24,-0.1
1756,-0.25,-0.1
1757,-0.235,-0.095
1758,-0.21,-0.09
1759,-0.2,-0.11
1760,-0.22,-0.125
1761,-0.255,-0.13
1762,-0.275,-0.12
1763,-0.285,-0.12
1764,-0.3,-0.11
1765,-0.305,-0.11
1766,-0.32,-0.12
1767,-0.33,-0.13
1768,-0.325,-0.14
1769,-0.32,-0.145
1770,-0.33,-0.125
1771,-0.33,-0.13
1772,-0.335,-0.15
1773,-0.34,-0.145
1774,-0.345,-0.14
1775,-0.34,-0.14
1776,-0.335,-0.12
1777,-0.32,-0.135
1778,-0.325,-0.145
1779,-0.335,-0.16
1780,-0.345,-0.15
1781,-0.345,-0.135
1782,-0.345,-0.125
1783,-0.335,-0.135
1784,-0.34,-0.145
1785,-0.345,-0.15
1786,-0.355,-0.16
1787,-0.34,-0.145
1788,-0.34,-0.135
1789,-0.34,-0.135
1790,-0.34,-0.125
1791,-0.345,-0.16
1792,-0.355,-0.175
1793,-0.365,-0.195
1794,-0.37,-0.21
1795,-0.405,-0.23
1796,-0.445,-0.27
1797,-0.48,-0.29
1798,-0.495,-0.28
1799,-0.52,-0.195
1800,-0.535,-0.05
1801,-0.505,0.085
1802,-0.415,0.195
1803,-0.28,0.305
1804,-0.135,0.42
1805,0.065,0.565
1806,0.3,0.705
1807,0.58,0.8
1808,0.81,0.795
1809,0.945,0.595
1810,0.92,0.235
1811,0.775,-0.075
1812,0.445,-0.19
1813,0.02,-0.185
1814,-0.295,-0.155
1815,-0.445,-0.17
1816,-0.47,-0.165
1817,-0.425,-0.155
1818,-0.38,-0.145
1819,-0.36,-0.155
1820,-0.36,-0.19
1821,-0.37,-0.2
1822,-0.38,-0.195
1823,-0.38,-0.175
1824,-0.375,-0.175
1825,-0.37,-0.18
1826,-0.365,-0.185
1827,-0.37,-0.2
1828,-0.385,-0.195
1829,-0.385,-0.2
1830,-0.375,-0.195
1831,-0.37,-0.19
1832,-0.37,-0.195
1833,-0.385,-0.2
1834,-0.395,-0.2
1835,-0.385,-0.19
1836,-0.385,-0.18
1837,-0.39,-0.185
1838,-0.385,-0.195
1839,-0.395,-0.21
1840,-0.41,-0.21
1841,-0.4,-0.175
1842,-0.395,-0.19
1843,-0.38,-0.185
1844,-0.395,-0.185
1845,-0.395,-0.195
1846,-0.4,-0.2
1847,-0.4,-0.195
1848,-0.395,-0.18
1849,-0.39,-0.19
1850,-0.39,-0.195
1851,-0.395,-0.19
1852,-0.405,-0.195
1853,-0.39,-0.175
1854,-0.385,-0.175
1855,-0.375,-0.185
1856,-0.375,-0.19
1857,-0.38,-0.195
1858,-0.39,-0.19
1859,-0.385,-0.185
1860,-0.37,-0.17
1861,-0.37,-0.17
1862,-0.37,-0.19
1863,-0.375,-0.2
1864,-0.385,-0.2
1865,-0.37,-0.18
1866,-0.39,-0.175
1867,-0.375,-0.195
1868,-0.37,-0.175
1869,-0.38,-0.19
1870,-0.39,-0.19
1871,-0.39,-0.19
1872,-0.385,-0.18
1873,-0.375,-0.19
1874,-0.375,-0.21
1875,-0.385,-0.205
1876,-0.395,-0.2
1877,-0.39,-0.21
1878,-0.385,-0.195
1879,-0.375,-0.205
1880,-0.38,-0.215
1881,-0.385,-0.23
1882,-0.39,-0.215
1883,-0.38,-0.225
1884,-0.38,-0.205
1885,-0.37,-0.215
1886,-0.37,-0.235
1887,-0.365,-0.245
1888,-0.39,-0.245
1889,-0.365,-0.24
1890,-0.365,-0.245
1891,-0.36,-0.235
1892,-0.375,-0.26
1893,-0.38,-0.265
1894,-0.4,-0.27
1895,-0.39,-0.265
1896,-0.375,-0.265
1897,-0.375,-0.27
1898,-0.37,-0.285
1899,-0.385,-0.3
1900,-0.39,-0.295
1901,-0.39,-0.295
1902,-0.39,-0.295
1903,-0.39,-0.305
1904,-0.375,-0.31
1905,-0.385,-0.32
1906,-0.395,-0.325
1907,-0.38,-0.32
1908,-0.37,-0.31
1909,-0.375,-0.32
1910,-0.375,-0.32
1911,-0.39,-0.325
1912,-0.405,-0.31
1913,-0.375,-0.28
1914,-0.37,-0.28
1915,-0.36,-0.28
1916,-0.375,-0.265
1917,-0.385,-0.265
1918,-0.38,-0.25
1919,-0.37,-0.225
1920,-0.36,-0.2
1921,-0.345,-0.195
1922,-0.345,-0.19
1923,-0.33,-0.18
1924,-0.33,-0.17
1925,-0.315,-0.15
1926,-0.31,-0.135
1927,-0.295,-0.115
1928,-0.285,-0.125
1929,-0.285,-0.13
1930,-0.295,-0.12
1931,-0.28,-0.105
1932,-0.27,-0.1
1933,-0.28,-0.1
1934,-0.28,-0.1
1935,-0.28,-0.115
1936,-0.29,-0.12
1937,-0.29,-0.105
1938,-0.28,-0.1
1939,-0.275,-0.105
1940,-0.28,-0.115
1941,-0.285,-0.12
1942,-0.29,-0.11
1943,-0.29,-0.105
1944,-0.28,-0.095
1945,-0.28,-0.1
1946,-0.285,-0.11
1947,-0.29,-0.12
1948,-0.3,-0.12
1949,-0.295,-0.115
1950,-0.285,-0.105
1951,-0.28,-0.105
1952,-0.285,-0.095
1953,-0.285,-0.105
1954,-0.295,-0.12
1955,-0.285,-0.115
1956,-0.28,-0.105
1957,-0.275,-0.11
1958,-0.28,-0.125
1959,-0.29,-0.115
1960,-0.31,-0.13
1961,-0.305,-0.115
1962,-0.285,-0.095
1963,-0.27,-0.1
1964,-0.27,-0.11
1965,-0.275,-0.115
1966,-0.285,-0.115
1967,-0.285,-0.105
1968,-0.27,-0.1
1969,-0.265,-0.11
1970,-0.265,-0.1
1971,-0.265,-0.1
1972,-0.28,-0.105
1973,-0.265,-0.095
1974,-0.245,-0.095
1975,-0.235,-0.095
1976,-0.235,-0.11
1977,-0.25,-0.115
1978,-0.25,-0.11
1979,-0.245,-0.105
1980,-0.215,-0.105
1981,-0.22,-0.115
1982,-0.245,-0.115
1983,-0.255,-0.135
1984,-0.23,-0.125
1985,-0.205,-0.135
1986,-0.21,-0.125
1987,-0.22,-0.13
1988,-0.23,-0.15
1989,-0.24,-0.155
1990,-0.24,-0.165
1991,-0.245,-0.165
1992,-0.25,-0.17
1993,-0.27,-0.175
1994,-0.285,-0.17
1995,-0.315,-0.175
1996,-0.32,-0.17
1997,-0.32,-0.165
1998,-0.31,-0.16
1999,-0.33,-0.16
2000,-0.34,-0.17
2001,-0.345,-0.18
2002,-0.36,-0.17
2003,-0.365,-0.155
2004,-0.36,-0.155
2005,-0.35,-0.16
2006,-0.355,-0.16
2007,-0.375,-0.175
2008,-0.385,-0.17
2009,-0.375,-0.155
2010,-0.37,-0.15
2011,-0.365,-0.16
2012,-0.365,-0.155
2013,-0.37,-0.165
2014,-0.38,-0.16
2015,-0.36,-0.15
2016,-0.35,-0.15
2017,-0.355,-0.145
2018,-0.355,-0.155
2019,-0.35,-0.165
2020,-0.365,-0.155
2021,-0.35,-0.135
2022,-0.35,-0.13
2023,-0.34,-0.145
2024,-0.355,-0.155
2025,-0.35,-0.16
2026,-0.375,-0.16
2027,-0.365,-0.175
2028,-0.375,-0.19
2029,-0.4,-0.235
2030,-0.43,-0.25
2031,-0.475,-0.295
2032,-0.52,-0.315
2033,-0.52,-0.295
2034,-0.55,-0.19
2035,-0.57,-0.085
2036,-0.54,0.06
2037,-0.445,0.175
2038,-0.305,0.265
2039,-0.14,0.38
2040,0.025,0.485
2041,0.26,0.59
2042,0.51,0.665
2043,0.735,0.665
2044,0.845,0.5
2045,0.875,0.205
2046,0.735,-0.075
2047,0.4,-0.215
2048,-0.025,-0.205
2049,-0.335,-0.18
2050,-0.48,-0.175
2051,-0.47,-0.165
2052,-0.415,-0.145
2053,-0.375,-0.145
2054,-0.365,-0.16
2055,-0.385,-0.165
2056,-0.4,-0.17
2057,-0.38,-0.155
2058,-0.39,-0.155
2059,-0.375,-0.155
2060,-0.385,-0.17
2061,-0.395,-0.175
2062,-0.405,-0.17
2063,-0.39,-0.155
2064,-0.38,-0.155
2065,-0.385,-0.16
2066,-0.385,-0.165
2067,-0.395,-0.18
2068,-0.4,-0.175
2069,-0.405,-0.17
2070,-0.4,-0.16
2071,-0.39,-0.16
2072,-0.39,-0.17
2073,-0.395,-0.18
2074,-0.4,-0.18
2075,-0.39,-0.17
2076,-0.385,-0.165
2077,-0.39,-0.165
2078,-0.385,-0.175
2079,-0.41,-0.18
2080,-0.42,-0.185
2081,-0.405,-0.17
2082,-0.41,-0.16
2083,-0.39,-0.165
2084,-0.39,-0.175
2085,-0.39,-0.175
2086,-0.4,-0.175
2087,-0.4,-0.18
2088,-0.39,-0.17
2089,-0.375,-0.16
2090,-0.38,-0.17
2091,-0.395,-0.18
2092,-0.4,-0.185
2093,-0.39,-0.17
2094,-0.4,-0.16
2095,-0.39,-0.18
2096,-0.395,-0.18
2097,-0.41,-0.185
2098,-0.415,-0.185
2099,-0.405,-0.165
2100,-0.385,-0.155
2101,-0.385,-0.17
2102,-0.38,-0.175
2103,-0.4,-0.195
2104,-0.4,-0.195
2105,-0.395,-0.19
2106,-0.39,-0.175
2107,-0.38,-0.175
2108,-0.375,-0.19
2109,-0.395,-0.19
2110,-0.395,-0.19
2111,-0.385,-0.185
2112,-0.38,-0.19
2113,-0.375,-0.215
2114,-0.385,-0.22
2115,-0.39,-0.215
2116,-0.4,-0.225
2117,-0.4,-0.215
2118,-0.385,-0.2
2119,-0.38,-0.23
2120,-0.395,-0.225
2121,-0.39,-0.245
2122,-0.4,-0.24
2123,-0.395,-0.245
2124,-0.385,-0.22
2125,-0.38,-0.245
2126,-0.385,-0.26
2127,-0.395,-0.28
2128,-0.405,-0.28
2129,-0.4,-0.285
2130,-0.39,-0.27
2131,-0.38,-0.285
2132,-0.38,-0.295
2133,-0.385,-0.305
2134,-0.405,-0.305
2135,-0.395,-0.315
2136,-0.4,-0.305
2137,-0.39,-0.31
2138,-0.4,-0.33
2139,-0.405,-0.325
2140,-0.425,-0.33
2141,-0.42,-0.315
2142,-0.405,-0.31
2143,-0.4,-0.315
2144,-0.405,-0.31
2145,-0.405,-0.32
2146,-0.415,-0.305
2147,-0.4,-0.29
2148,-0.39,-0.275
2149,-0.38,-0.27
2150,-0.385,-0.265
2151,-0.395,-0.265
2152,-0.405,-0.255
2153,-0.39,-0.245
2154,-0.37,-0.225
2155,-0.37,-0.215
2156,-0.37,-0.215
2157,-0.385,-0.215
2158,-0.37,-0.21
2159,-0.355,-0.205
2160,-0.345,-0.185
2161,-0.34,-0.18
2162,-0.335,-0.19
2163,-0.34,-0.19
2164,-0.355,-0.17
2165,-0.335,-0.155
2166,-0.325,-0.14
2167,-0.31,-0.145
2168,-0.305,-0.165
2169,-0.305,-0.16
2170,-0.32,-0.16
2171,-0.315,-0.15
2172,-0.31,-0.145
2173,-0.305,-0.14
2174,-0.305,-0.15
2175,-0.33,-0.15
2176,-0.325,-0.17
2177,-0.345,-0.155
2178,-0.325,-0.145
2179,-0.315,-0.13
2180,-0.315,-0.14
2181,-0.305,-0.15
2182,-0.31,-0.145
2183,-0.31,-0.15
2184,-0.3,-0.135
2185,-0.305,-0.14
2186,-0.305,-0.155
2187,-0.315,-0.15
2188,-0.32,-0.165
2189,-0.325,-0.145
2190,-0.315,-0.145
2191,-0.305,-0.155
2192,-0.315,-0.16
2193,-0.325,-0.16
2194,-0.325,-0.175
2195,-0.33,-0.155
2196,-0.315,-0.155
2197,-0.315,-0.15
2198,-0.31,-0.16
2199,-0.33,-0.165
2200,-0.34,-0.165
2201,-0.335,-0.175
2202,-0.33,-0.165
2203,-0.345,-0.165
2204,-0.355,-0.165
2205,-0.365,-0.17
2206,-0.37,-0.165
2207,-0.345,-0.16
2208,-0.34,-0.16
2209,-0.34,-0.165
2210,-0.345,-0.17
2211,-0.36,-0.195
2212,-0.365,-0.185
2213,-0.36,-0.18
2214,-0.36,-0.17
2215,-0.345,-0.165
2216,-0.355,-0.185
2217,-0.365,-0.18
2218,-0.35,-0.185
2219,-0.36,-0.17
2220,-0.35,-0.175
2221,-0.34,-0.175
2222,-0.345,-0.175
2223,-0.355,-0.18
2224,-0.37,-0.175
2225,-0.35,-0.155
2226,-0.35,-0.16
2227,-0.35,-0.17
2228,-0.345,-0.18
2229,-0.35,-0.2
2230,-0.355,-0.195
2231,-0.36,-0.165
2232,-0.345,-0.16
2233,-0.355,-0.16
2234,-0.35,-0.165
2235,-0.36,-0.185
2236,-0.37,-0.19
2237,-0.355,-0.18
